smiles,doi,id,group,group_name,MIC,lgMIC,scaffold,RAScore,SAScore,QED Score,MolWt,TPSA,HBD,HBA,RotatableBonds,LogP,SAS
N=1N=C(SC1NC2=CC=C(OC)C=C2)C=3C=CC(=CC3)C4=NC=5C=C(C(=CC5N4)C)C,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5h,N=1N=C(SC1NC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,thiadiazole,0.0730937728783508,-1.136119620576559,c1ccc(Nc2nnc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)s2)cc1,0.97833306,8.858125234884326,0.3534658463333641,427.5330000000002,75.72,2.0,6.0,5.0,6.117440000000004,2.3031529343716297
FC=1C(F)=C(F)C(C2=NC=3C=CC=CC3N2C)=C(C1F)C4=NC=5C=CC=CC5N4C,10.1002/jhet.3467,2,CN1C2=C(C=CC=C2)N=C1C1=CC=CC(F)=C1,fluorobenzyl,0.006092003879388,-2.215239828777181,c1ccc(-c2nc3ccccc3[nH]2)c(-c2nc3ccccc3[nH]2)c1,0.8074271,8.824203329966638,0.223445995778141,410.37400000000014,35.64,0.0,4.0,2.0,5.350400000000004,2.578470176653818
FC1=CC(=C(F)C(F)=C1F)C2=NC=3C=CC=CC3N2C,10.1002/jhet.3467,3,CN1C2=C(C=CC=C2)N=C1C1=CC=CC(F)=C1,fluorobenzyl,0.017842868562293,-1.748535323691564,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.955186,8.70966029095846,0.3764747995444296,280.22400000000005,17.82,0.0,2.0,1.0,3.796700000000002,2.2707613897970322
FC1=CC(=C(Cl)C=C1Cl)C2=NC=3C=CC=CC3N2C,10.1002/jhet.3467,4,CN1C2=C(C=CC=C2)N=C1C1=CC=CC(F)=C1,fluorobenzyl,0.0169408830943539,-1.7710639545124784,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.98021734,8.695921646084624,0.5956373236831592,295.14400000000006,17.82,0.0,2.0,1.0,4.686200000000002,2.053676519721904
FC1=CC(=C(Cl)C(Cl)=C1Cl)C2=NC=3C=CC=CC3N2C,10.1002/jhet.3467,5,CN1C2=C(C=CC=C2)N=C1C1=CC=CC(F)=C1,fluorobenzyl,0.0075852046033089,-2.1200327000598973,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.96671057,8.70966029095846,0.4350924013376871,329.58900000000006,17.82,0.0,2.0,1.0,5.339600000000002,2.365761110076752
N1=CC=NC(=C1)C2=NC3=CC=CC=C3N2C,10.1002/jhet.3467,6,N1=CC=NC(=C1)C2=NC3=CC=CC=C3N2C,pyrazine,0.0237823439878234,-1.623745343543668,c1ccc2[nH]c(-c3cnccn3)nc2c1,0.9935626,8.654739344113988,0.6168873320772147,210.24,43.6,0.0,4.0,1.0,2.0302999999999995,2.0885278534170713
O=C(C=1C=CC=CC1C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,14,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1333873996926753,-0.8748851936758286,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.8637971,8.922891740981662,0.2839229552249033,468.5600000000002,52.71,0.0,5.0,4.0,6.861340000000006,2.3874116149578075
O=C(C1=CC=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,15,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1333873996926753,-0.8748851936758286,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.91563034,8.922891740981662,0.2839229552249033,468.5600000000002,52.71,0.0,5.0,4.0,6.861340000000006,2.378149197375391
O=C(C1=CC=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,16,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.0083233737408229,-2.0797006039934045,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9593546,8.922891740981662,0.2839229552249033,468.5600000000002,52.71,0.0,5.0,4.0,6.861340000000006,2.344703483089676
O=C(C1=CC=C(Cl)C=C1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,17,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1278176114262808,-0.893409302528962,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9512745,8.922891740981662,0.2632904638834359,488.9780000000002,52.71,0.0,5.0,4.0,7.206320000000005,2.3540067797929733
O=C(C=1C=CC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,18,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1363152568397543,-0.865455533816806,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9847666,8.910101860758425,0.3078602454619735,458.49600000000015,52.71,0.0,5.0,4.0,6.383600000000005,2.313882248002173
O=C(C=1C=CC=CC1C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,19,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1322686937990319,-0.8785429352471932,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.90660644,8.922891740981662,0.2871535582672103,472.52300000000014,52.71,0.0,5.0,4.0,6.692020000000006,2.40011974682594
O=C(C1=CC=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,20,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1322686937990319,-0.8785429352471932,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.95135653,8.922891740981662,0.2871535582672103,472.52300000000014,52.71,0.0,5.0,4.0,6.692020000000006,2.390857329243522
O=C(C1=CC=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,21,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1322686937990319,-0.8785429352471932,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9564198,8.922891740981662,0.2871535582672103,472.52300000000014,52.71,0.0,5.0,4.0,6.692020000000006,2.357411614957808
O=C(C1=CC=C(Cl)C=C1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,22,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.126790021523874,-0.8969149244325482,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9656802,8.922891740981662,0.2650795679419669,492.9410000000002,52.71,0.0,5.0,4.0,7.037000000000004,2.366714911661104
O=C(C=1C=CC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,23,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1229097960090697,-0.910413502116463,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.98709315,8.948217678393302,0.2518047697302091,508.50300000000016,52.71,0.0,5.0,4.0,7.263300000000005,2.4598891137399708
O=C(C=1C=CC=CC1C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,24,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1196103573000592,-0.9222312122915292,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.8884737,8.960752099666463,0.239951908249279,522.5300000000002,52.71,0.0,5.0,4.0,7.571720000000006,2.5424268529284397
O=C(C1=CC=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,25,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1196103573000592,-0.9222312122915292,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9475866,8.960752099666463,0.239951908249279,522.5300000000002,52.71,0.0,5.0,4.0,7.571720000000006,2.5337433364449247
O=C(C1=CC=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,26,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1196103573000592,-0.9222312122915292,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.95764583,8.960752099666463,0.239951908249279,522.5300000000002,52.71,0.0,5.0,4.0,7.571720000000006,2.5023879793020676
O=C(C1=CC=C(Cl)C=C1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,27,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1151123127813344,-0.9388782203580956,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9725136,8.960752099666463,0.2272781385490588,542.9480000000002,52.71,0.0,5.0,4.0,7.916700000000006,2.5111098199614066
O=C(C=1C=NC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,28,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1372055294926029,-0.8626283858615209,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.94657284,8.910101860758425,0.3295673483938261,455.5210000000002,65.6,0.0,6.0,4.0,5.947920000000005,2.428516303267296
O=C(C1=CN=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,29,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.133106732432041,-0.8757999777023291,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9412204,8.922891740981662,0.3058019661415808,469.5480000000002,65.6,0.0,6.0,4.0,6.256340000000005,2.536824801770994
O=C(C1=CN=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,30,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.133106732432041,-0.8757999777023291,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.95978916,8.922891740981662,0.3058019661415808,469.5480000000002,65.6,0.0,6.0,4.0,6.256340000000005,2.482612494078685
O=C(C=1C=NC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,31,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.0021328272584029,-2.671044317434005,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.96994936,8.910101860758425,0.3352891557858741,459.48400000000015,65.6,0.0,6.0,4.0,5.778600000000004,2.441471194977529
O=C(C1=CN=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,32,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1319927097786534,-0.8794500550845754,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.94417375,8.922891740981662,0.3109323346779037,473.51100000000014,65.6,0.0,6.0,4.0,6.087020000000004,2.549532933639126
O=C(C1=CN=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,33,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.0041181725450939,-2.3852954610661325,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9769183,8.922891740981662,0.3109323346779037,473.51100000000014,65.6,0.0,6.0,4.0,6.087020000000004,2.4953206259468192
O=C(C=1C=NC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,34,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1226714505261132,-0.9112564993892248,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9734953,8.948217678393302,0.2666640940481863,509.49100000000016,65.6,0.0,6.0,4.0,6.658300000000004,2.579358764089621
O=C(C1=CN=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,35,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1193846247884504,-0.9230516011756236,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.94458735,8.960752099666463,0.2504320336902902,523.5180000000001,65.6,0.0,6.0,4.0,6.966720000000005,2.6825017155658024
O=C(C1=CN=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,36,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.0037248002933996,-2.4288970071571807,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.9506482,8.960752099666463,0.2504320336902902,523.5180000000001,65.6,0.0,6.0,4.0,6.966720000000005,2.631677677104264
O=C(C=1C=CN=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,37,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1372055294926029,-0.8626283858615209,O=C(c1ccncc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.97297275,8.910101860758425,0.3295673483938261,455.5210000000002,65.6,0.0,6.0,4.0,5.947920000000005,2.436599499682531
O=C(C=1C=CN=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,38,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1360221465818178,-0.8663903757824252,O=C(c1ccncc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.98355085,8.910101860758425,0.3352891557858741,459.48400000000015,65.6,0.0,6.0,4.0,5.778600000000004,2.4495543913927627
O=C(C=1C=CN=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,39,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1226714505261132,-0.9112564993892248,O=C(c1ccncc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.987717,8.948217678393302,0.2666640940481863,509.49100000000016,65.6,0.0,6.0,4.0,6.658300000000004,2.586927575278432
N1=CN(C=2C=CC=CC12)CCN3C=NC=4C3=NC=NC4N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,2a,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,0.7326887961579627,-0.1350804493835752,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.9931398,8.791473205437047,0.5584108995291102,349.3980000000002,73.89,0.0,8.0,4.0,1.7128,2.5060673592861455
N1=CN(C=2C=C(C(=CC12)C)C)CCN3C=NC=4C3=NC=NC4N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,2b,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,0.6782319341267231,-0.1686217655922691,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.9597588,8.818338538521378,0.5434412960553467,377.45200000000017,73.89,0.0,8.0,4.0,2.3296400000000004,2.663912235094182
N=1C=NC(=C2N=CN(C12)CCN3C(=NC=4C=CC=CC43)C)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,2c,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,1.4088188759716576,0.1488551618656748,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.9823958,8.804937509573431,0.5522709286788389,363.4250000000002,73.89,0.0,8.0,4.0,2.02122,2.4910944233764827
FC(F)(F)C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,2d,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,0.0766659878532325,-1.1153972640007717,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.9795838,8.844935591952018,0.5084871770207563,417.39500000000027,73.89,0.0,8.0,4.0,2.7316000000000003,2.6587615658946895
O=N(=O)C=1C=CC2=C(N=C(N2CCN3C=NC=4C3=NC=NC4N5CCOCC5)C)C1,https://doi.org/10.1016/j.bmcl.2018.03.046,2e,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,0.3134013348938106,-0.5038991580404305,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.98854244,8.844935591952018,0.3631544643215585,408.42200000000025,117.03,0.0,10.0,5.0,1.92942,2.68974830329522
O=C(C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5)C,https://doi.org/10.1016/j.bmcl.2018.03.046,2f,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,0.3270019288004392,-0.4854496856733011,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.93900365,8.831672371174363,0.4800672813801558,391.4350000000002,90.96,0.0,9.0,5.0,1.9154,2.6574685414307275
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3a,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.3522047189929144,-0.4532048294622876,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.99435776,8.804937509573431,0.5526765599970208,363.4250000000002,73.89,0.0,8.0,4.0,2.0808,2.4780323079918674
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCC)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3b,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.1634825878271885,-0.786528496295819,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.9912469,8.831672371174363,0.5031815084986374,391.4790000000003,73.89,0.0,8.0,6.0,2.8610000000000007,2.499871182701904
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3c,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.30510114818143,-0.5155561579822373,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.98790073,8.858125234884326,0.4060834745846418,419.5330000000004,73.89,0.0,8.0,8.0,3.641200000000002,2.5250667470806594
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCC)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3d,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.5719558432215407,-0.2426374988039484,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.9899468,8.884273883353071,0.3351194678601111,447.5870000000005,73.89,0.0,8.0,10.0,4.421400000000004,2.5602032118031435
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCC)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3e,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.0672776316591714,-1.172129305192558,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.9899468,8.910101860758425,0.2622217349851369,475.6410000000006,73.89,0.0,8.0,12.0,5.201600000000004,2.599354743262701
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCCCC)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3f,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.0635305095345396,-1.1970176614733088,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.9887356,8.935597317008098,0.1970719291266407,503.6950000000007,73.89,0.0,8.0,14.0,5.981800000000006,2.6419559655987186
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCCCCCCCC)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3g,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.9146074601243642,-0.0387652605568759,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.9893897,8.98556103370835,0.1172579286992344,559.8030000000006,73.89,0.0,8.0,18.0,7.542200000000008,2.7357795919175825
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC=C)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3h,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.6818738746417494,-0.1662959488225331,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.970585,8.818338538521378,0.4982734272500246,375.43600000000026,73.89,0.0,8.0,5.0,2.2469,2.6076889163030703
C#CCN1C(=NC=2C=CC=CC21)CN3C=NC=4C3=NC=NC4N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,3i,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.3427775694927961,-0.4649876049642009,c1ccc2[nH]c(Cn3cnc4c(N5CCOCC5)ncnc43)nc2c1,0.99188626,8.818338538521378,0.5070722502902208,373.4200000000002,73.89,0.0,8.0,4.0,1.6941,2.700431455691394
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC=5C=CC=CC5)N6CCOCC6,https://doi.org/10.1016/j.bmcl.2018.03.046,4a,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.6016507793257747,-0.2206555164152367,c1ccc(Cn2c(Cn3cnc4c(N5CCOCC5)ncnc43)nc3ccccc32)cc1,0.9931149,8.871238734620038,0.430832502810507,425.49600000000027,73.89,0.0,8.0,5.0,3.1092000000000013,2.42297568470363
FC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,https://doi.org/10.1016/j.bmcl.2018.03.046,4b,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.1443112071181502,-0.8406999405587974,c1ccc(Cn2c(Cn3cnc4c(N5CCOCC5)ncnc43)nc3ccccc32)cc1,0.99017066,8.884273883353071,0.4152563239825261,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000013,2.5297388475959224
FC1=CC=CC(=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,https://doi.org/10.1016/j.bmcl.2018.03.046,4c,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.2886224142363004,-0.5396699448948161,c1ccc(Cn2c(Cn3cnc4c(N5CCOCC5)ncnc43)nc3ccccc32)cc1,0.9917585,8.884273883353071,0.4152563239825261,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000004,2.5224173405315575
FC1=CC=C(C=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,https://doi.org/10.1016/j.bmcl.2018.03.046,4d,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,0.5772448284726008,-0.2386399492308349,c1ccc(Cn2c(Cn3cnc4c(N5CCOCC5)ncnc43)nc3ccccc32)cc1,0.99271375,8.884273883353071,0.4152563239825261,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000004,2.486105095633599
