smiles,doi,id,group,group_name,MIC,lgMIC,scaffold,QED Score,Lipinski Rule of Five,Lipinski Rule of Three,SAScore,Predicted MIC (log),Predicted MIC,ADMET Score,
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)OC)N=C(S3)N4CCOCC4)[N]5)Cl,https://doi.org/10.1016/j.bioorg.2023.106538,6d,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",149.9,2.1758016328482794,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.6106896291882025,TRUE,FALSE,8.831672371174363,2.1758016328482794,149.89999999999998,0.46413109523809504,
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)OC)N=C(S3)N4CCOCC4)[N]5)Br,https://doi.org/10.1016/j.bioorg.2023.106538,6e,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",33.9,1.530199698203082,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.5526426151531834,TRUE,FALSE,8.831672371174363,1.530199698203082,33.9,0.4456774285714284,
C1=CC5=C(C=C1)N=C(C3=C(C2=CC(=CC=C2)OC)N=C(S3)N4CCOCC4)[N]5,https://doi.org/10.1016/j.bioorg.2023.106538,6f,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",163.2,2.212720154417842,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.6748577968311938,TRUE,FALSE,8.818338538521378,1.741842753960542,55.18775834681648,0.4973927619047616,
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC(=CC=C2)OC)N=C(S3)N4CCOCC4)[N]5)C,https://doi.org/10.1016/j.bioorg.2023.106538,6g,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",9.8,0.9912260756924948,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.6496036260066697,TRUE,FALSE,8.831672371174363,0.9912260756924948,9.799999999999995,0.4824364285714284,
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC(=CC=C2)OC)N=C(S3)N4CCOCC4)[N]5)F,https://doi.org/10.1016/j.bioorg.2023.106538,6h,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",38.9,1.5899496013257075,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.6503434051286263,TRUE,FALSE,8.831672371174363,1.5899496013257075,38.89999999999998,0.48675942857142834,
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC(=CC=C2)OC)N=C(S3)N4CCOCC4)[N]5)Cl,https://doi.org/10.1016/j.bioorg.2023.106538,6i,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",149.9,2.1758016328482794,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.6106896291882025,TRUE,FALSE,8.831672371174363,2.1758016328482794,149.89999999999998,0.46413109523809504,
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC(=CC=C2)OC)N=C(S3)N4CCOCC4)[N]5)Br,https://doi.org/10.1016/j.bioorg.2023.106538,6j,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",135.7,2.132579847659737,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.5526426151531834,TRUE,FALSE,8.831672371174363,2.132579847659737,135.69999999999993,0.4456774285714284,
C1=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)Cl)N=C(S3)N4CCOCC4)[N]5,https://doi.org/10.1016/j.bioorg.2023.106538,6k,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",80.7,1.9068735347220704,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.6493402289456239,TRUE,FALSE,8.804937509573431,1.9912070114424063,97.99569818272911,0.518747857142857,
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)Cl)N=C(S3)N4CCOCC4)[N]5)F,https://doi.org/10.1016/j.bioorg.2023.106538,6m,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",77.2,1.887617300335736,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.6212418369215439,TRUE,FALSE,8.818338538521378,1.887617300335736,77.19999999999996,0.5081145238095236,
FC(F)(F)C=1C=C(N=C(C1)N2CCC(C3=NC=4C=CC=CC4N3CC)CC2)C=5C=CC=CC5,http://dx.doi.org/10.2174/1570180811666140725185713,5a,FC(F)(F)C1=CC(=NC=C1)N1CCC(CC1)C1=NC2=C(N1)C=CC=C2,piperidine,0.020809841334671,-1.6817312310685035,c1ccc(-c2cccc(N3CCC(c4nc5ccccc5[nH]4)CC3)n2)cc1,0.3549126383639694,FALSE,FALSE,8.884273883353071,-1.6817312310685035,0.020809841334671,0.5094139999999999,
FC(F)(F)C=1C=C(N=C(C1)C)N2CCC(C3=NC=4C=CC(Cl)=CC4N3)CC2,http://dx.doi.org/10.2174/1570180811666140725185713,4h,FC(F)(F)C1=CC(=NC=C1)N1CCC(CC1)C1=NC2=C(N1)C=CC=C2,piperidine,0.189956132797066,-0.7213466805408012,c1ccc(N2CCC(c3nc4ccccc4[nH]3)CC2)nc1,0.6391794678350036,FALSE,FALSE,8.804937509573431,-0.7213466805408012,0.189956132797066,0.5317120952380953,
N=1N=C(SC1NC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5a,N=1N=C(SC1NC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,thiadiazole,0.3726493280387316,-0.4286996575528344,c1ccc2[nH]c(-c3ccc(-c4nncs4)cc3)nc2c1,0.5819404621924036,TRUE,FALSE,8.764373377666843,-0.4286996575528344,0.3726493280387316,0.462135238095238,
ClCCNC1=NN=C(S1)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5c,N=1N=C(SC1NC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,thiadiazole,0.1627994206945413,-0.7883471448375525,c1ccc2[nH]c(-c3ccc(-c4nncs4)cc3)nc2c1,0.4748868497632302,FALSE,FALSE,8.791473205437047,-0.7883471448375525,0.1627994206945413,0.39287590476190476,
N=1N=C(SC1NC(C)C)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5f,N=1N=C(SC1NC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,thiadiazole,0.042986051885884,-1.366672441436006,c1ccc2[nH]c(-c3ccc(-c4nncs4)cc3)nc2c1,0.5237903369864196,FALSE,FALSE,8.791473205437047,-1.366672441436006,0.042986051885884,0.41634857142857146,
N=1N=C(SC1NCCC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5g,N=1N=C(SC1NC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,thiadiazole,0.042986051885884,-1.366672441436006,c1ccc2[nH]c(-c3ccc(-c4nncs4)cc3)nc2c1,0.5121270995999798,FALSE,FALSE,8.791473205437047,-1.366672441436006,0.042986051885884,0.39968190476190474,
N=1N=C(SC1NC2=CC=C(OC)C=C2)C=3C=CC(=CC3)C4=NC=5C=C(C(=CC5N4)C)C,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5h,N=1N=C(SC1NC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,thiadiazole,0.0730937728783508,-1.136119620576559,c1ccc(Nc2nnc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)s2)cc1,0.3534658463333641,FALSE,FALSE,8.858125234884326,-1.136119620576559,0.0730937728783509,0.3506794761904761,
FC=1C(F)=C(F)C(C2=NC=3C=CC=CC3N2C)=C(C1F)C4=NC=5C=CC=CC5N4C,10.1002/jhet.3467,2,CN1C2=C(C=CC=C2)N=C1C1=CC=CC(F)=C1,fluorobenzyl,0.006092003879388,-2.215239828777181,c1ccc(-c2nc3ccccc3[nH]2)c(-c2nc3ccccc3[nH]2)c1,0.223445995778141,FALSE,FALSE,8.824203329966638,-2.215239828777181,0.006092003879388,0.5541134285714285,
FC1=CC(=C(F)C(F)=C1F)C2=NC=3C=CC=CC3N2C,10.1002/jhet.3467,3,CN1C2=C(C=CC=C2)N=C1C1=CC=CC(F)=C1,fluorobenzyl,0.017842868562293,-1.748535323691564,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.3764747995444296,TRUE,FALSE,8.70966029095846,-1.748535323691564,0.017842868562293,0.7088210476190476,
FC1=CC(=C(Cl)C=C1Cl)C2=NC=3C=CC=CC3N2C,10.1002/jhet.3467,4,CN1C2=C(C=CC=C2)N=C1C1=CC=CC(F)=C1,fluorobenzyl,0.0169408830943539,-1.7710639545124784,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.5956373236831592,TRUE,FALSE,8.695921646084624,-1.7710639545124784,0.0169408830943539,0.6741977142857142,
FC1=CC(=C(Cl)C(Cl)=C1Cl)C2=NC=3C=CC=CC3N2C,10.1002/jhet.3467,5,CN1C2=C(C=CC=C2)N=C1C1=CC=CC(F)=C1,fluorobenzyl,0.0075852046033089,-2.1200327000598973,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.4350924013376871,FALSE,FALSE,8.70966029095846,-1.7200141004023473,0.0190539885365747,0.6522560476190477,
N1=CC=NC(=C1)C2=NC3=CC=CC=C3N2C,10.1002/jhet.3467,6,N1=CC=NC(=C1)C2=NC3=CC=CC=C3N2C,pyrazine,0.0237823439878234,-1.623745343543668,c1ccc2[nH]c(-c3cnccn3)nc2c1,0.6168873320772147,TRUE,FALSE,8.654739344113988,-1.623745343543668,0.0237823439878234,0.7270052380952382,
O=C(C=1C=CC=CC1C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,14,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1333873996926753,-0.8748851936758286,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2839229552249033,FALSE,FALSE,8.922891740981662,-0.8748851936758286,0.1333873996926753,0.4643966666666666,
O=C(C1=CC=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,15,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1333873996926753,-0.8748851936758286,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2839229552249033,FALSE,FALSE,8.922891740981662,-0.8748851936758286,0.1333873996926753,0.4643966666666666,
O=C(C1=CC=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,16,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.0083233737408229,-2.0797006039934045,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2839229552249033,FALSE,FALSE,8.922891740981662,-2.0797006039934045,0.0083233737408229,0.4643966666666666,
O=C(C1=CC=C(Cl)C=C1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,17,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1278176114262808,-0.893409302528962,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2632904638834359,FALSE,FALSE,8.922891740981662,-0.893409302528962,0.1278176114262808,0.45759066666666653,
O=C(C=1C=CC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,18,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1363152568397543,-0.865455533816806,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3078602454619735,FALSE,FALSE,8.910101860758425,-0.865455533816806,0.1363152568397543,0.46775133333333324,
O=C(C=1C=CC=CC1C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,19,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1322686937990319,-0.8785429352471932,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2871535582672103,FALSE,FALSE,8.922891740981662,-0.884950547132999,0.1303315177765154,0.4630756666666666,
O=C(C1=CC=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,20,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1322686937990319,-0.8785429352471932,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2871535582672103,FALSE,FALSE,8.922891740981662,-0.8785429352471932,0.132268693799032,0.4630756666666666,
O=C(C1=CC=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,21,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1322686937990319,-0.8785429352471932,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2871535582672103,FALSE,FALSE,8.922891740981662,-0.8785429352471932,0.132268693799032,0.4630756666666666,
O=C(C1=CC=C(Cl)C=C1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,22,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.126790021523874,-0.8969149244325482,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2650795679419669,FALSE,FALSE,8.922891740981662,-0.8969149244325482,0.126790021523874,0.45626966666666663,
O=C(C=1C=CC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,23,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1229097960090697,-0.910413502116463,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2518047697302091,FALSE,FALSE,8.948217678393302,-0.910413502116463,0.1229097960090697,0.4539166666666667,
O=C(C=1C=CC=CC1C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,24,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1196103573000592,-0.9222312122915292,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.239951908249279,FALSE,FALSE,8.960752099666463,-0.9222312122915292,0.1196103573000593,0.4539166666666667,
O=C(C1=CC=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,25,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1196103573000592,-0.9222312122915292,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.239951908249279,FALSE,FALSE,8.960752099666463,-0.9008870299902948,0.1256356728550557,0.4539166666666667,
O=C(C1=CC=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,26,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1196103573000592,-0.9222312122915292,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.239951908249279,FALSE,FALSE,8.960752099666463,-0.9222312122915292,0.1196103573000593,0.4539166666666667,
O=C(C1=CC=C(Cl)C=C1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,27,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1151123127813344,-0.9388782203580956,O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2272781385490588,FALSE,FALSE,8.960752099666463,-0.9388782203580956,0.1151123127813344,0.4539166666666667,
O=C(C=1C=NC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,28,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1372055294926029,-0.8626283858615209,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3295673483938261,FALSE,FALSE,8.910101860758425,-0.8626283858615209,0.1372055294926029,0.43673109523809517,
O=C(C1=CN=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,29,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.133106732432041,-0.8757999777023291,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3058019661415808,FALSE,FALSE,8.922891740981662,-0.8757999777023291,0.133106732432041,0.4320554285714285,
O=C(C1=CN=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,30,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.133106732432041,-0.8757999777023291,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3058019661415808,FALSE,FALSE,8.922891740981662,-0.8757999777023291,0.133106732432041,0.4320554285714285,
O=C(C=1C=NC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,31,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.0021328272584029,-2.671044317434005,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3352891557858741,FALSE,FALSE,8.910101860758425,-2.671044317434005,0.0021328272584029,0.4354100952380952,
O=C(C1=CN=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,32,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1319927097786534,-0.8794500550845754,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3109323346779037,FALSE,FALSE,8.922891740981662,-0.8794500550845754,0.1319927097786535,0.4307344285714285,
O=C(C1=CN=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,33,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.0041181725450939,-2.3852954610661325,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3109323346779037,FALSE,FALSE,8.922891740981662,-2.3852954610661325,0.0041181725450939,0.4307344285714285,
O=C(C=1C=NC=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,34,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1226714505261132,-0.9112564993892248,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2666640940481863,FALSE,FALSE,8.948217678393302,-1.227145394227043,0.0592726856733852,0.42190476190476195,
O=C(C1=CN=CC(=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,35,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1193846247884504,-0.9230516011756236,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2504320336902902,FALSE,FALSE,8.960752099666463,-0.9230516011756236,0.1193846247884504,0.42190476190476195,
O=C(C1=CN=C(C=C1)C)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,36,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.0037248002933996,-2.4288970071571807,O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2504320336902902,FALSE,FALSE,8.960752099666463,-1.1945056846740438,0.0638990373263735,0.42190476190476195,
O=C(C=1C=CN=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,37,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1372055294926029,-0.8626283858615209,O=C(c1ccncc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3295673483938261,FALSE,FALSE,8.910101860758425,-0.8626283858615209,0.1372055294926029,0.43673109523809517,
O=C(C=1C=CN=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(F)=CC5)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,38,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1360221465818178,-0.8663903757824252,O=C(c1ccncc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.3352891557858741,FALSE,FALSE,8.910101860758425,-0.8777731058229,0.1325033609126726,0.4354100952380952,
O=C(C=1C=CN=CC1)N2C(=NC=3C=CC=CC32)C4=CN(N=C4C=5C=CC(=CC5)C(F)(F)F)C=6C=CC=CC6,https://doi.org/10.1016/j.ejmech.2019.03.026,39,N1C=C(C2=NC3=C(N2)C=CC=C3)C(=N1)C1=CC=CC=C1,pyrazole,0.1226714505261132,-0.9112564993892248,O=C(c1ccncc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccccc2)nc2ccccc21,0.2666640940481863,FALSE,FALSE,8.948217678393302,-0.9112564993892248,0.1226714505261133,0.42190476190476195,
N1=CN(C=2C=CC=CC12)CCN3C=NC=4C3=NC=NC4N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,2a,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,0.7326887961579627,-0.1350804493835752,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.5584108995291102,TRUE,FALSE,8.791473205437047,-0.2855954472155658,0.5180892162627035,0.5384763809523809,
N1=CN(C=2C=C(C(=CC12)C)C)CCN3C=NC=4C3=NC=NC4N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,2b,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,0.6782319341267231,-0.1686217655922691,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.5434412960553467,TRUE,FALSE,8.818338538521378,-0.1686217655922691,0.6782319341267232,0.5085637142857142,
N=1C=NC(=C2N=CN(C12)CCN3C(=NC=4C=CC=CC43)C)N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,2c,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,1.4088188759716576,0.1488551618656748,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.5522709286788389,TRUE,FALSE,8.804937509573431,-0.0016598359663158,0.9961853806631688,0.5235200476190475,
FC(F)(F)C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5,https://doi.org/10.1016/j.bmcl.2018.03.046,2d,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,0.0766659878532325,-1.1153972640007717,c1ccc2c(c1)ncn2CCn1cnc2c(N3CCOCC3)ncnc21,0.5084871770207563,TRUE,FALSE,8.844935591952018,-0.8143672683367904,0.153331975706465,0.4818507142857142,
